Corporation ID,CORPORATION_NAME,IDOE_SCHOOL_ID,SCHOOL_NAME,2023-2024 ATTENDANCE RATE
1315,Barr-Reeve Community Schools Inc,1075,Barr Reeve Elementary School,0.9611204859939251
1375,North Daviess Com Schools,1090,North Daviess Elementary School,0.949350487134649
1375,North Daviess Com Schools,1121,North Daviess Jr-Sr High School,0.9441759656131233
1405,Washington Community Schools,1103,Washington Intermediate,0.9296476562153533
1405,Washington Community Schools,1105,Veale Elementary School,0.9507662560870811
1405,Washington Community Schools,1123,Washington Junior High School,0.9081050464862476
1405,Washington Community Schools,1125,Washington High School,0.8938023252579756
1405,Washington Community Schools,1129,Washington Upper Elementary,0.9299370184468813
1405,Washington Community Schools,1133,Washington Primary,0.9341658181651775
1560,Sunman-Dearborn Com Sch Corp,1189,North Dearborn Elementary School,0.9463904321910747
1560,Sunman-Dearborn Com Sch Corp,1190,East Central Middle School,0.9490232324468462
1560,Sunman-Dearborn Com Sch Corp,1193,Bright Elementary School,0.9453646939125109
1560,Sunman-Dearborn Com Sch Corp,7211,Sunman Elementary School,0.9448246510044263
1560,Sunman-Dearborn Com Sch Corp,7213,East Central High School,0.9378843286794727
1600,South Dearborn Community Sch Corp,1141,Dillsboro Elementary School,0.9494547839632697
1600,South Dearborn Community Sch Corp,1165,Manchester Elementary School,0.9622248323419088
1600,South Dearborn Community Sch Corp,1172,South Dearborn Middle School,0.9696674279984402
1600,South Dearborn Community Sch Corp,1179,South Dearborn High School,0.9323513509949495
1600,South Dearborn Community Sch Corp,1197,Aurora Elementary School,0.9438060309698452
1620,Lawrenceburg Community School Corp,1177,Lawrenceburg High School,0.9469799205846093
1620,Lawrenceburg Community School Corp,1209,Greendale Middle School,0.9489886614778514
1620,Lawrenceburg Community School Corp,1210,Lawrenceburg Primary School,0.9447969345476069
1620,Lawrenceburg Community School Corp,1217,Central Elementary School,0.9508939439019772
1655,Decatur County Community Schools,1263,South Decatur Jr-Sr High School,0.9444905023707711
1655,Decatur County Community Schools,1265,South Decatur Elementary School,0.9524882765640336
1655,Decatur County Community Schools,1266,North Decatur Elementary School,0.961400246536991
1655,Decatur County Community Schools,1267,North Decatur Jr-Sr High School,0.9433648793334728
1730,Greensburg Community Schools,1268,Greensburg Community High School,0.945598761512972
1730,Greensburg Community Schools,1269,Greensburg Community Jr High,0.9652781432556181
1730,Greensburg Community Schools,1270,Greensburg Elementary,0.9530031195971851
1805,DeKalb Co Eastern Com Sch Dist,1317,Eastside Junior-Senior High School,0.9388077731875737
1805,DeKalb Co Eastern Com Sch Dist,1321,Butler Elementary School,0.9472855304005452
1805,DeKalb Co Eastern Com Sch Dist,1335,Riverdale Elementary School,0.9517114339956015
1805,DeKalb Co Eastern Com Sch Dist,1337,Northeast IN Spec Ed Coop,0.8422913719943423
1820,Garrett-Keyser-Butler Com Sch Corp,1325,Garrett High School,0.9427957848474254
1820,Garrett-Keyser-Butler Com Sch Corp,1329,J E Ober Elementary School,0.9514810708062728
1820,Garrett-Keyser-Butler Com Sch Corp,1331,Garrett Middle School,0.9468767569593611
1835,DeKalb Co Ctl United Sch Dist,1341,Waterloo Elementary School,0.9404480260239538
1835,DeKalb Co Ctl United Sch Dist,1345,DeKalb High School,0.919711227720386
1835,DeKalb Co Ctl United Sch Dist,1346,DeKalb Middle School,0.9434908009530464
1835,DeKalb Co Ctl United Sch Dist,1351,James R Watson Elementary School,0.959095682669981
1835,DeKalb Co Ctl United Sch Dist,1357,McKenney-Harrison Elementary Sch,0.9489428076256499
1835,DeKalb Co Ctl United Sch Dist,1359,Country Meadow Elementary School,0.9579104148278905
1875,Delaware Community School Corp,1365,Royerton Elementary School,0.9557811972860517
1875,Delaware Community School Corp,1367,Delta Middle School,0.93643544914926
1875,Delaware Community School Corp,1369,Delta High School,0.932548002449656
1875,Delaware Community School Corp,1409,Eaton Elementary School,0.945418050659222
1875,Delaware Community School Corp,1520,Albany Elementary School,0.9314008227660207
1885,Wes-Del Community Schools,1372,Wes-Del Middle/Senior High School,0.9297044962990683
1885,Wes-Del Community Schools,1412,Wes-Del Preschool,0.8602777777777778
1885,Wes-Del Community Schools,1413,Wes-Del Elementary School,0.9171801710659432
1895,Liberty-Perry Community Sch Corp,1375,Wapahani High School,0.9238484334583826
1895,Liberty-Perry Community Sch Corp,1377,Selma Middle School,0.9314234556848702
1895,Liberty-Perry Community Sch Corp,1381,Selma Elementary School,0.9496061117603775
1900,Cowan Community School Corp,1385,Cowan Elementary School,0.9408892865478876
1900,Cowan Community School Corp,1386,Cowan High School,0.9326210275253014
1910,Yorktown Community Schools,1387,Yorktown Middle School,0.955504772146794
1910,Yorktown Community Schools,1389,Yorktown High School,0.9484231932312686
1910,Yorktown Community Schools,1393,Yorktown Elementary School,0.9541663156120987
1910,Yorktown Community Schools,1395,Pleasant View Elementary School,0.9538214021032487
1940,Daleville Community Schools,1401,Daleville Jr-Sr High School,0.9380064571290022
1940,Daleville Community Schools,1405,Daleville Elementary School,0.961371158865234
1970,Muncie Community Schools,1421,Muncie Central High School,0.8142698836916945
1970,Muncie Community Schools,1431,Northside Middle School,0.8949271056176215
1970,Muncie Community Schools,1437,Southside Middle School,0.8734589084623402
1970,Muncie Community Schools,1470,Grissom Elementary School,0.9141630901287554
1970,Muncie Community Schools,1482,South View Elementary School,0.8948909896869911
1970,Muncie Community Schools,1485,Longfellow Elementary School,0.9239495658538208
1970,Muncie Community Schools,1496,North View Elementary School,0.9235475405834249
1970,Muncie Community Schools,1500,Muncie Virtual Academy,0.6839031432508694
1970,Muncie Community Schools,1513,East Washington Academy,0.9239861445376639
1970,Muncie Community Schools,1517,West View Elementary School,0.9224238843852222
1970,Muncie Community Schools,1524,Youth Opportunity Center,0.8604172385396651
2040,Northeast Dubois Co Sch Corp,1545,Northeast Dubois Jr/Sr High School,0.9693270050631192
2040,Northeast Dubois Co Sch Corp,1549,Northeast Dubois Intermediate School,0.9575989845237514
2040,Northeast Dubois Co Sch Corp,1577,Northeast Dubois Elementary School,0.9646740511152888
2100,Southeast Dubois Co Sch Corp,1563,Pine Ridge Elementary School,0.9732185386300848
2100,Southeast Dubois Co Sch Corp,1581,Ferdinand Elementary School,0.9717780498068169
2100,Southeast Dubois Co Sch Corp,1583,Forest Park Jr-Sr High School,0.966033891434332
2100,Southeast Dubois Co Sch Corp,1586,Cedar Crest Intermediate School,0.973002938819129
2110,Southwest Dubois Co Sch Corp,1529,Holland Elementary School,0.9657968894529654
2110,Southwest Dubois Co Sch Corp,1587,Southridge Middle School,0.9689134448648914
2110,Southwest Dubois Co Sch Corp,1588,Southridge High School,0.9599943108251265
2110,Southwest Dubois Co Sch Corp,1590,Huntingburg Elementary School,0.9605825434366992
2120,Greater Jasper Consolidated Schs,1569,Ireland Elementary School,0.9736675269439855
2120,Greater Jasper Consolidated Schs,1575,Jasper Middle School,0.966235620722115
2120,Greater Jasper Consolidated Schs,1593,Jasper High School,0.9622147939867374
2120,Greater Jasper Consolidated Schs,1601,Jasper Elementary School,0.9569314910765688
2155,Fairfield Community Schools,1613,Fairfield Jr-Sr High School,0.9471651992992377
2155,Fairfield Community Schools,1621,Millersburg Elementary- Middle Sch,0.9625775437475252
2155,Fairfield Community Schools,1649,New Paris Elementary School,0.9567292006525285
2155,Fairfield Community Schools,1652,Benton Elementary School,0.9582661342936925
2260,Baugo Community Schools,1701,Jimtown High School,0.9218253315431683
2260,Baugo Community Schools,1703,Jimtown Junior High School,0.9389928141273675
2260,Baugo Community Schools,1705,Jimtown Elementary School,0.9484529025191676
2260,Baugo Community Schools,1707,Jimtown Intermediate School,0.9599367422245652
2270,Concord Community Schools,1713,Concord Junior High School,0.9408879196098866
2270,Concord Community Schools,1715,Concord Community High School,0.9134573023586116
2270,Concord Community Schools,1718,Concord Intermediate School,0.9450302258285411
2270,Concord Community Schools,1721,Concord East Side Elementary Sch,0.9531969780726
2270,Concord Community Schools,1723,Concord Ox Bow Elementary School,0.9466314165001138
2270,Concord Community Schools,1725,Concord South Side Elementary Sch,0.9253551814913842
2270,Concord Community Schools,1729,Concord West Side Elem School,0.9391026814911707
2275,Middlebury Community Schools,1656,Jefferson Elementary School,0.9473715491367269
2275,Middlebury Community Schools,1657,Northridge Middle School,0.9461176400047967
2275,Middlebury Community Schools,1697,York Elementary School,0.9394244049069786
2275,Middlebury Community Schools,1731,Heritage Intermediate School,0.9517292423630737
2275,Middlebury Community Schools,1732,Middlebury Elementary School,0.9583071881754166
2275,Middlebury Community Schools,1733,Northridge High School,0.9350162220436724
2275,Middlebury Community Schools,1734,Orchard View School,0.955339456149829
2285,Wa-Nee Community Schools,1669,North Wood Middle School,0.9416276529998899
2285,Wa-Nee Community Schools,1735,Wakarusa Elementary School,0.959657122922429
2285,Wa-Nee Community Schools,1737,North Wood High School,0.9430462731086405
2285,Wa-Nee Community Schools,1743,Nappanee Elementary School,0.9478082503988452
2285,Wa-Nee Community Schools,1747,Woodview Elementary School,0.9565639043313163
2305,Elkhart Community Schools,1617,Cleveland Elementary School,0.9326646201305042
2305,Elkhart Community Schools,1673,Osolo Elementary School,0.9257938020804967
2305,Elkhart Community Schools,1679,Eastwood Elementary School,0.9477036121772964
2305,Elkhart Community Schools,1681,Mary Feeser Elementary School,0.9308584844669774
2305,Elkhart Community Schools,1693,Bristol Elementary School,0.9262699619058342
2305,Elkhart Community Schools,1752,Elkhart Alternative Education,0.7502189211145459
2305,Elkhart Community Schools,1753,North Side Middle School,0.9198174574135057
2305,Elkhart Community Schools,1754,Elkhart High School,0.8842456536851981
2305,Elkhart Community Schools,1761,West Side Middle School,0.9206525380088891
2305,Elkhart Community Schools,1763,Pierre Moran Middle School,0.9274851908199269
2305,Elkhart Community Schools,1765,Beardsley Elementary School,0.922709061279097
2305,Elkhart Community Schools,1766,Hawthorne Early Learning Center,0.8493036356997549
2305,Elkhart Community Schools,1769,Mary Beck Elementary School,0.9328825046709178
2305,Elkhart Community Schools,1773,Mary Daly Elementary School,0.9219422100172544
2305,Elkhart Community Schools,1785,Pinewood Elementary School,0.9440605309368867
2305,Elkhart Community Schools,1789,Monger Elementary School,0.9347240450369552
2305,Elkhart Community Schools,1797,Riverview Elementary School,0.9327431668360301
2305,Elkhart Community Schools,1801,Roosevelt STEAM Academy ,0.9299338386164734
2305,Elkhart Community Schools,1817,Woodland Elementary School,0.939753998172999
2315,Goshen Community Schools,1629,Goshen Junior High School,0.9316000859362877
2315,Goshen Community Schools,1633,Model Elementary School,0.9454526422495483
2315,Goshen Community Schools,1641,Waterford Elementary School,0.9370828530838716
2315,Goshen Community Schools,1821,Goshen High School,0.8344569545046496
2315,Goshen Community Schools,1829,Chamberlain Elementary School,0.9354876061029811
2315,Goshen Community Schools,1843,Parkside Elementary School,0.9371237635577714
2315,Goshen Community Schools,1847,Prairie View Elementary School,0.9484255648306313
2315,Goshen Community Schools,1849,West Goshen Elementary School,0.9381966646504796
2315,Goshen Community Schools,2318,Goshen Intermediate School,0.9208695731038173
2395,Fayette County School Corporation,1869,Everton Elementary School,0.9402093898249632
2395,Fayette County School Corporation,1889,Connersville Sr High School,0.9050024780076819
2395,Fayette County School Corporation,1895,Connersville Middle School,0.9337759842896829
2395,Fayette County School Corporation,1897,Eastview Elementary School,0.9249748486797619
2395,Fayette County School Corporation,1909,Frazee Elementary School,0.9389572759271143
2395,Fayette County School Corporation,1913,Grandview Elementary School,0.9255122642725203
